TransactionID,Timestamp,SenderName,SenderAccount,ReceiverName,ReceiverAccount,Amount,PaymentMethod,TransactionType,IsFraud
TXN105348,2025-05-06 07:14:17,Zain Amna,Faysal Bank-81709805,Tariq Hina,Bank Alfalah-12383922,64177.65,Easypaisa,Bill Payment,1
TXN105349,2025-03-20 17:57:32,Ahmed Nida,Bank Alfalah-63679057,Usman Shahid,Askari Bank-63617381,4033.14,UBL Omni,Deposit,0
TXN105350,2025-04-29 10:57:47,Hina Nida,MCB-69018422,Mehdi Yasir,Meezan Bank-52634481,28254.36,UBL Omni,Bill Payment,0
TXN105351,2025-04-18 14:42:20,Ahmed Mehdi,MCB-68431695,Noman Hina,Askari Bank-60259453,79965.61,Easypaisa,Deposit,0
TXN105352,2025-07-01 09:44:28,Ayesha Zain,Bank Alfalah-54598063,Mehdi Shahid,Askari Bank-88308543,46198.42,Easypaisa,Bill Payment,0
TXN105353,2025-03-15 08:39:54,Bilal Hina,Sindh Bank-31548124,Amna Imran,HBL-31880905,27414.54,JazzCash,Loan Repayment,0
TXN105354,2025-06-18 20:28:00,Zain Zain,Bank Alfalah-49459441,Usman Shahid,Sindh Bank-36518160,20477.5,UBL Omni,Cash Withdrawal,0
TXN105355,2025-03-30 13:21:41,Ahmed Ali,Bank Alfalah-50896085,Imran Amna,UBL-71664160,79522.68,HBL Konnect,Cash Withdrawal,0
TXN105356,2025-03-30 06:51:52,Ahmed Bilal,HBL-82901434,Hina Shahid,HBL-68551778,50763.56,HBL Konnect,Deposit,0
TXN105357,2025-02-18 04:09:51,Fatima Imran,HBL-70536558,Bilal Nida,HBL-81408799,68265.87,Easypaisa,Bill Payment,0
TXN105358,2025-02-03 18:55:35,Shahid Noman,Sindh Bank-19491331,Yasir Ahmed,Faysal Bank-11375080,12222.67,Bank Transfer,Cash Withdrawal,0
TXN105359,2025-07-06 04:30:36,Ayesha Ali,HBL-49927445,Ayesha Yasir,HBL-99991360,23965.83,JazzCash,Loan Repayment,0
TXN105360,2025-02-22 18:59:20,Hassan Amna,MCB-78440073,Tariq Usman,HBL-92938837,13876.74,UBL Omni,Deposit,0
TXN105361,2025-02-25 05:55:19,Nida Yasir,Sindh Bank-80856863,Yasir Fatima,UBL-30219652,5448.66,Bank Transfer,Loan Repayment,0
TXN105362,2025-07-14 00:43:52,Hina Tariq,Meezan Bank-28215654,Hassan Amna,Sindh Bank-12679723,14770.33,Bank Transfer,Cash Withdrawal,0
TXN105363,2025-03-23 18:03:36,Zain Zain,Askari Bank-10952329,Yasir Nida,Bank Alfalah-92166152,24552.59,Easypaisa,Money Transfer,0
TXN105364,2025-06-06 23:28:32,Ayesha Amna,HBL-73329349,Imran Tariq,Sindh Bank-77662471,98771.53,Easypaisa,Bill Payment,1
TXN105365,2025-02-01 15:03:55,Hina Tariq,Meezan Bank-99755357,Bilal Ahmed,HBL-91233862,39329.5,UBL Omni,Deposit,0
TXN105366,2025-03-28 13:14:35,Imran Hina,Sindh Bank-81110062,Bilal Nida,Meezan Bank-52312352,89398.81,JazzCash,Money Transfer,0
TXN105367,2025-04-30 10:21:39,Khan Imran,HBL-99388672,Yasir Khan,Bank Alfalah-49140880,45744.53,UBL Omni,Loan Repayment,0
TXN105368,2025-06-02 11:12:15,Zara Ahmed,HBL-53002354,Tariq Shahid,Bank Alfalah-17313890,73120.78,HBL Konnect,Bill Payment,0
TXN105369,2025-03-29 06:53:16,Ayesha Fatima,Askari Bank-54467502,Zara Zara,Sindh Bank-54125715,95687.33,Easypaisa,Cash Withdrawal,0
TXN105370,2025-07-14 00:58:47,Nida Ayesha,UBL-11224298,Ayesha Saad,HBL-65470260,43346.74,JazzCash,Money Transfer,0
TXN105371,2025-04-22 06:17:36,Ahmed Noman,UBL-71097252,Khan Bilal,Faysal Bank-93282119,82227.87,HBL Konnect,Loan Repayment,0
TXN105372,2025-06-18 22:11:10,Noman Yasir,MCB-36210707,Ayesha Yasir,MCB-30167227,22518.69,Bank Transfer,Money Transfer,0
TXN105373,2025-02-05 15:24:25,Usman Zara,Meezan Bank-69830833,Fatima Noman,UBL-30611008,12461.67,Bank Transfer,Money Transfer,0
TXN105374,2025-06-06 15:58:35,Nida Hina,Faysal Bank-28329914,Khan Fatima,Meezan Bank-29245981,7305.81,JazzCash,Deposit,0
TXN105375,2025-01-27 05:21:13,Usman Yasir,Bank Alfalah-36956215,Saad Ali,Faysal Bank-18340423,82153.46,UBL Omni,Bill Payment,0
TXN105376,2025-03-29 01:52:15,Bilal Hina,HBL-46113355,Amna Hina,Askari Bank-91424626,7477.44,HBL Konnect,Bill Payment,0
TXN105377,2025-07-10 19:32:42,Shahid Fatima,Faysal Bank-74410262,Fatima Hina,UBL-27187216,72921.46,UBL Omni,Loan Repayment,0
TXN105378,2025-03-28 11:55:21,Ali Tariq,UBL-45965337,Zain Nida,HBL-57029055,82261.04,Easypaisa,Bill Payment,0
TXN105379,2025-06-06 10:41:11,Bilal Mehdi,HBL-24881576,Fatima Fatima,Faysal Bank-40048661,47768.88,UBL Omni,Deposit,0
TXN105380,2025-04-03 11:12:04,Hina Nida,UBL-30035846,Yasir Ahmed,Meezan Bank-35788519,3707.85,Bank Transfer,Loan Repayment,0
TXN105381,2025-07-19 21:15:41,Saad Khan,Faysal Bank-74982032,Shahid Bilal,HBL-60703071,28019.07,Bank Transfer,Money Transfer,0
TXN105382,2025-06-09 16:20:15,Mehdi Zain,HBL-48388818,Hassan Yasir,MCB-52917592,17544.77,HBL Konnect,Deposit,0
TXN105383,2025-07-11 15:10:32,Ahmed Fatima,UBL-60704260,Amna Zara,Askari Bank-70507279,25437.87,HBL Konnect,Cash Withdrawal,0
TXN105384,2025-02-11 04:53:29,Ayesha Fatima,HBL-35468992,Noman Yasir,UBL-66904387,88327.0,Bank Transfer,Cash Withdrawal,0
TXN105385,2025-03-04 07:30:43,Khan Ayesha,Bank Alfalah-35919470,Ahmed Yasir,Bank Alfalah-19849827,64931.15,UBL Omni,Money Transfer,1
TXN105386,2025-04-03 22:19:09,Saad Hassan,UBL-21342239,Ali Ayesha,Bank Alfalah-67181264,64313.56,HBL Konnect,Money Transfer,0
TXN105387,2025-01-28 12:28:34,Usman Khan,Meezan Bank-70459532,Saad Usman,HBL-80623370,45130.54,Bank Transfer,Money Transfer,0
TXN105388,2025-04-04 01:47:18,Noman Fatima,Faysal Bank-32386988,Usman Yasir,Sindh Bank-95907728,63278.15,Bank Transfer,Bill Payment,0
TXN105389,2025-06-22 00:02:11,Shahid Ahmed,Askari Bank-36473872,Yasir Fatima,MCB-37097669,55426.01,JazzCash,Cash Withdrawal,0
TXN105390,2025-06-26 17:39:57,Tariq Saad,UBL-42398965,Mehdi Hina,HBL-68441230,182.11,UBL Omni,Loan Repayment,0
TXN105391,2025-02-08 23:13:58,Ayesha Usman,Bank Alfalah-86546771,Hassan Hassan,UBL-73400505,45698.38,UBL Omni,Money Transfer,0
TXN105392,2025-06-02 04:36:32,Hassan Shahid,Askari Bank-52806794,Amna Imran,Askari Bank-81907799,68059.73,Bank Transfer,Bill Payment,0
TXN105393,2025-03-12 21:10:27,Bilal Imran,Sindh Bank-62939731,Yasir Usman,MCB-57479996,81083.6,Easypaisa,Money Transfer,0
TXN105394,2025-02-25 12:30:58,Yasir Fatima,MCB-33033346,Hina Tariq,Faysal Bank-47038918,64879.65,HBL Konnect,Loan Repayment,0
TXN105395,2025-02-17 22:39:26,Nida Yasir,Askari Bank-40708597,Ayesha Noman,UBL-65758937,37785.71,Easypaisa,Bill Payment,0
TXN105396,2025-03-13 05:43:06,Amna Noman,Meezan Bank-13257896,Nida Khan,Askari Bank-81362444,40107.23,Bank Transfer,Deposit,0
TXN105397,2025-04-15 16:41:25,Zara Tariq,HBL-79849061,Yasir Ali,Askari Bank-24280757,89315.33,Bank Transfer,Bill Payment,0
TXN105398,2025-05-23 13:50:38,Zain Fatima,Bank Alfalah-25342825,Khan Shahid,Bank Alfalah-50226959,2077.4,HBL Konnect,Money Transfer,0
TXN105399,2025-03-22 18:35:28,Ali Hassan,HBL-11185584,Bilal Nida,MCB-83188123,9762.94,Bank Transfer,Deposit,0
TXN105400,2025-07-21 15:22:29,Ahmed Ayesha,Askari Bank-55665712,Ayesha Fatima,HBL-31583808,51049.54,UBL Omni,Loan Repayment,0
TXN105401,2025-05-15 20:02:52,Ahmed Yasir,Sindh Bank-71760664,Bilal Shahid,HBL-26265835,62478.17,HBL Konnect,Bill Payment,0
TXN105402,2025-05-03 05:02:20,Bilal Tariq,Meezan Bank-99990163,Tariq Hina,MCB-95406239,98060.08,UBL Omni,Loan Repayment,0
TXN105403,2025-06-30 16:35:48,Hina Shahid,Askari Bank-35431461,Saad Saad,Meezan Bank-67300972,11941.03,Bank Transfer,Deposit,1
TXN105404,2025-04-24 02:57:27,Saad Usman,Bank Alfalah-46610115,Saad Bilal,Bank Alfalah-56754389,89765.38,UBL Omni,Bill Payment,1
TXN105405,2025-04-23 23:01:56,Noman Usman,Sindh Bank-62831519,Zara Ahmed,Bank Alfalah-72517559,62012.91,Bank Transfer,Deposit,0
TXN105406,2025-06-07 17:43:00,Noman Zain,Bank Alfalah-65425405,Mehdi Khan,HBL-59957274,19334.88,Bank Transfer,Money Transfer,0
TXN105407,2025-06-29 09:43:12,Usman Amna,MCB-82945128,Mehdi Bilal,Meezan Bank-36502400,62760.35,JazzCash,Bill Payment,0
TXN105408,2025-02-06 01:37:32,Tariq Saad,Sindh Bank-73160366,Bilal Zain,Sindh Bank-31140565,8604.33,Easypaisa,Loan Repayment,0
TXN105409,2025-04-06 12:22:09,Bilal Usman,Sindh Bank-46179015,Ali Khan,HBL-46318358,27263.16,JazzCash,Deposit,0
TXN105410,2025-04-17 00:43:18,Usman Amna,Faysal Bank-45890507,Bilal Usman,Askari Bank-54211661,95722.46,HBL Konnect,Deposit,0
TXN105411,2025-06-24 10:31:12,Zain Ali,Askari Bank-43212279,Noman Saad,Faysal Bank-16357071,11753.8,HBL Konnect,Loan Repayment,0
TXN105412,2025-03-05 01:23:44,Zara Hina,Sindh Bank-13975286,Usman Ali,MCB-87284879,47238.02,Easypaisa,Loan Repayment,0
TXN105413,2025-03-29 05:02:29,Ali Amna,MCB-98237951,Saad Imran,HBL-10744963,48905.34,Easypaisa,Loan Repayment,0
TXN105414,2025-05-05 21:32:40,Khan Khan,HBL-42353101,Shahid Yasir,Faysal Bank-30632722,96804.72,Bank Transfer,Bill Payment,0
TXN105415,2025-02-19 15:02:23,Shahid Noman,Sindh Bank-92605329,Usman Yasir,Askari Bank-19980680,94317.77,UBL Omni,Bill Payment,0
TXN105416,2025-04-26 02:46:24,Hassan Ahmed,Bank Alfalah-41783130,Ali Nida,HBL-37339845,97700.49,Easypaisa,Loan Repayment,0
TXN105417,2025-06-11 06:52:50,Tariq Ayesha,Sindh Bank-68923800,Hassan Usman,Sindh Bank-54539779,77210.53,UBL Omni,Bill Payment,0
TXN105418,2025-02-01 15:27:19,Hina Zain,Bank Alfalah-22924437,Saad Noman,UBL-34824291,74217.78,JazzCash,Bill Payment,0
TXN105419,2025-07-21 01:47:24,Yasir Nida,HBL-71882572,Bilal Shahid,Askari Bank-65429851,72302.77,Easypaisa,Money Transfer,0
TXN105420,2025-04-11 01:49:52,Imran Usman,Meezan Bank-94750721,Yasir Ayesha,Meezan Bank-14567055,63404.77,HBL Konnect,Money Transfer,0
TXN105421,2025-03-09 16:35:39,Usman Hina,Meezan Bank-40816587,Noman Fatima,MCB-83560456,83396.53,Easypaisa,Bill Payment,0
TXN105422,2025-02-26 04:18:41,Ayesha Shahid,Sindh Bank-29394209,Hina Bilal,MCB-94217320,95296.41,JazzCash,Loan Repayment,0
TXN105423,2025-07-27 07:15:26,Hassan Usman,MCB-33408770,Imran Shahid,Askari Bank-52004461,79097.37,JazzCash,Loan Repayment,0
TXN105424,2025-07-18 21:43:10,Fatima Zain,Bank Alfalah-84872162,Hassan Fatima,Askari Bank-69264568,15119.66,UBL Omni,Bill Payment,0
TXN105425,2025-03-08 09:03:12,Hina Mehdi,Sindh Bank-39409482,Nida Nida,Sindh Bank-18601955,19014.81,JazzCash,Loan Repayment,0
TXN105426,2025-01-26 11:27:45,Zain Noman,Sindh Bank-73705609,Imran Ali,Sindh Bank-47807289,43426.19,Bank Transfer,Money Transfer,0
TXN105427,2025-04-21 19:30:11,Hassan Khan,HBL-76817701,Ali Bilal,Bank Alfalah-34078008,23285.25,JazzCash,Money Transfer,0
TXN105428,2025-07-13 06:54:22,Zara Usman,MCB-17573121,Ahmed Hina,HBL-89634890,98976.42,Easypaisa,Cash Withdrawal,0
TXN105429,2025-07-12 12:46:28,Zain Amna,Sindh Bank-66807527,Yasir Zain,Sindh Bank-14795061,32272.11,HBL Konnect,Bill Payment,0
TXN105430,2025-06-28 21:13:24,Imran Yasir,Meezan Bank-32549813,Noman Fatima,Sindh Bank-93876599,46181.89,UBL Omni,Cash Withdrawal,0
TXN105431,2025-04-05 10:21:02,Ahmed Yasir,UBL-83682849,Noman Zain,Faysal Bank-29565425,7700.32,UBL Omni,Bill Payment,0
TXN105432,2025-05-15 06:54:08,Shahid Hina,Sindh Bank-79075175,Ahmed Noman,MCB-40976899,17748.4,UBL Omni,Deposit,0
TXN105433,2025-06-12 16:03:51,Zara Yasir,MCB-23177123,Zain Noman,Bank Alfalah-11492601,68556.3,JazzCash,Money Transfer,0
TXN105434,2025-05-23 20:45:04,Mehdi Nida,UBL-18582077,Fatima Ali,Meezan Bank-31728221,83209.08,UBL Omni,Bill Payment,0
TXN105435,2025-06-05 16:20:26,Nida Zain,Meezan Bank-91050418,Ali Usman,MCB-96913526,95733.58,Easypaisa,Cash Withdrawal,0
TXN105436,2025-05-05 05:03:17,Hassan Imran,Bank Alfalah-63380487,Khan Hassan,Bank Alfalah-68451624,28724.09,Easypaisa,Loan Repayment,0
TXN105437,2025-05-08 23:52:16,Tariq Saad,Meezan Bank-25249951,Yasir Ayesha,Bank Alfalah-98554157,46660.46,UBL Omni,Cash Withdrawal,0
TXN105438,2025-06-04 17:18:22,Tariq Hassan,Faysal Bank-65145068,Ayesha Mehdi,HBL-36014236,44166.22,Bank Transfer,Deposit,0
TXN105439,2025-07-17 08:11:43,Imran Mehdi,Bank Alfalah-88833544,Bilal Zain,MCB-69339367,90323.69,UBL Omni,Bill Payment,0
TXN105440,2025-07-12 02:38:20,Bilal Shahid,Sindh Bank-84437487,Shahid Imran,Meezan Bank-75053198,25729.96,Easypaisa,Cash Withdrawal,0
TXN105441,2025-04-11 11:11:00,Ali Hassan,Sindh Bank-23423719,Saad Bilal,Meezan Bank-92457857,71039.33,UBL Omni,Money Transfer,0
TXN105442,2025-03-11 15:48:04,Hina Hassan,Meezan Bank-40416107,Hina Yasir,UBL-40547897,39704.73,HBL Konnect,Deposit,0
TXN105443,2025-01-26 14:54:35,Khan Hina,Bank Alfalah-33656468,Hina Ayesha,HBL-91696491,12737.34,Easypaisa,Money Transfer,0
TXN105444,2025-03-08 19:32:59,Usman Tariq,HBL-53414161,Mehdi Hina,Meezan Bank-12741242,95469.76,HBL Konnect,Loan Repayment,0
TXN105445,2025-07-27 13:16:04,Hina Khan,Bank Alfalah-33967512,Ali Ahmed,UBL-72156785,43233.06,UBL Omni,Cash Withdrawal,0
TXN105446,2025-07-26 13:21:17,Tariq Zain,Faysal Bank-96600941,Imran Yasir,UBL-23453389,16750.28,JazzCash,Cash Withdrawal,0
TXN105447,2025-07-21 03:23:18,Hina Ahmed,Faysal Bank-12424111,Bilal Hina,Sindh Bank-89553355,20396.93,HBL Konnect,Deposit,0
TXN105448,2025-04-13 18:12:18,Shahid Tariq,MCB-26719984,Saad Usman,Faysal Bank-60409487,5710.72,HBL Konnect,Money Transfer,0
TXN105449,2025-04-14 17:23:39,Ayesha Yasir,UBL-38851006,Fatima Zara,Askari Bank-13524201,1388.77,JazzCash,Cash Withdrawal,0
TXN105450,2025-07-01 03:02:16,Ayesha Khan,Bank Alfalah-17182936,Hina Hassan,Meezan Bank-68085828,41095.62,Bank Transfer,Loan Repayment,0
TXN105451,2025-05-07 14:19:06,Zain Nida,Meezan Bank-95883335,Yasir Bilal,MCB-31816608,18198.97,JazzCash,Deposit,1
TXN105452,2025-06-17 06:34:26,Zain Tariq,HBL-55928609,Hina Noman,UBL-50356258,46274.34,Easypaisa,Deposit,0
TXN105453,2025-03-16 02:56:33,Ayesha Tariq,Faysal Bank-21337142,Fatima Hassan,Sindh Bank-36573147,50753.28,HBL Konnect,Money Transfer,0
TXN105454,2025-05-04 14:09:21,Saad Ali,UBL-84052130,Noman Ali,Askari Bank-72709961,53932.37,UBL Omni,Bill Payment,0
TXN105455,2025-03-12 05:14:04,Bilal Hassan,Askari Bank-41964737,Hina Bilal,Bank Alfalah-49305925,63976.08,JazzCash,Deposit,0
TXN105456,2025-05-26 15:11:52,Shahid Fatima,Bank Alfalah-41699748,Zara Tariq,UBL-64595536,56800.25,HBL Konnect,Loan Repayment,0
TXN105457,2025-07-19 12:31:58,Ayesha Hassan,MCB-63810102,Khan Ali,Askari Bank-74833447,603.35,JazzCash,Deposit,0
TXN105458,2025-05-04 08:24:41,Shahid Nida,Askari Bank-50029241,Ahmed Mehdi,MCB-18748950,90882.25,Bank Transfer,Loan Repayment,0
TXN105459,2025-07-24 15:54:22,Noman Hassan,Bank Alfalah-63093514,Khan Ayesha,HBL-97681753,12139.29,Bank Transfer,Cash Withdrawal,0
TXN105460,2025-03-02 17:44:34,Bilal Khan,Sindh Bank-24138450,Yasir Amna,UBL-59732226,88702.55,UBL Omni,Bill Payment,0
TXN105461,2025-03-19 02:23:25,Tariq Khan,Askari Bank-42030816,Zain Nida,Meezan Bank-72910092,52373.53,JazzCash,Cash Withdrawal,0
TXN105462,2025-02-18 05:29:16,Ayesha Nida,Bank Alfalah-36573812,Khan Mehdi,MCB-14906996,55858.61,HBL Konnect,Deposit,0
TXN105463,2025-03-07 08:10:25,Nida Usman,Faysal Bank-18355374,Zain Saad,Sindh Bank-97377270,39382.08,UBL Omni,Money Transfer,0
TXN105464,2025-02-02 05:02:44,Ahmed Noman,UBL-76323136,Hassan Shahid,MCB-52297746,32590.35,UBL Omni,Deposit,0
TXN105465,2025-04-05 08:21:03,Khan Zara,Bank Alfalah-71951616,Saad Mehdi,UBL-45012218,61424.28,UBL Omni,Money Transfer,0
TXN105466,2025-06-05 01:39:26,Ahmed Yasir,Meezan Bank-77131037,Hassan Zain,Sindh Bank-11637153,64901.32,Bank Transfer,Bill Payment,0
TXN105467,2025-06-11 17:40:36,Imran Saad,Sindh Bank-30711890,Hassan Hina,MCB-38518755,29085.93,HBL Konnect,Bill Payment,1
TXN105468,2025-02-01 12:54:29,Saad Shahid,Askari Bank-67429639,Ali Amna,Faysal Bank-70853326,51941.57,UBL Omni,Money Transfer,0
TXN105469,2025-07-15 20:12:22,Imran Noman,UBL-54846417,Khan Imran,UBL-26431567,78503.69,UBL Omni,Cash Withdrawal,0
TXN105470,2025-04-26 05:16:01,Bilal Noman,Askari Bank-65150510,Noman Ahmed,Askari Bank-67202258,88187.53,Easypaisa,Cash Withdrawal,0
TXN105471,2025-05-19 07:52:27,Ayesha Fatima,Meezan Bank-82126083,Saad Shahid,Faysal Bank-10137972,41343.95,Bank Transfer,Deposit,0
TXN105472,2025-07-22 06:43:42,Zain Ahmed,Meezan Bank-88476416,Tariq Amna,HBL-22179638,82653.36,UBL Omni,Bill Payment,0
TXN105473,2025-05-07 00:28:53,Saad Yasir,UBL-15749147,Nida Tariq,Faysal Bank-27096695,78749.01,Bank Transfer,Money Transfer,0
TXN105474,2025-06-27 12:22:02,Ahmed Noman,Askari Bank-15435239,Hassan Yasir,Askari Bank-32050773,39978.04,HBL Konnect,Cash Withdrawal,0
TXN105475,2025-06-19 15:04:21,Ali Noman,Faysal Bank-66800353,Nida Nida,Bank Alfalah-22283750,2101.8,UBL Omni,Deposit,0
TXN105476,2025-06-26 08:35:59,Tariq Ali,Sindh Bank-16163208,Tariq Bilal,Bank Alfalah-16810357,57855.4,Bank Transfer,Cash Withdrawal,0
TXN105477,2025-07-12 15:39:59,Amna Nida,HBL-18609115,Imran Tariq,Bank Alfalah-83738874,56071.39,Easypaisa,Bill Payment,0
TXN105478,2025-04-04 12:26:49,Saad Khan,Bank Alfalah-11492388,Zain Zain,Askari Bank-13398559,23609.33,Easypaisa,Loan Repayment,0
TXN105479,2025-02-24 21:10:36,Noman Ali,MCB-85971895,Tariq Usman,MCB-16947822,71715.99,Easypaisa,Bill Payment,0
TXN105480,2025-05-24 00:05:36,Tariq Zain,Askari Bank-89985593,Usman Nida,Meezan Bank-92938724,21769.36,Easypaisa,Cash Withdrawal,0
TXN105481,2025-05-17 12:20:43,Ayesha Mehdi,Askari Bank-88786109,Saad Usman,MCB-65502392,28257.11,Easypaisa,Deposit,0
TXN105482,2025-04-17 21:02:58,Nida Nida,Bank Alfalah-37878247,Usman Hassan,Askari Bank-56536196,65575.57,JazzCash,Money Transfer,0
TXN105483,2025-02-23 08:20:09,Ayesha Bilal,MCB-28393787,Zara Hassan,MCB-73999842,97672.8,Bank Transfer,Bill Payment,1
TXN105484,2025-06-10 22:21:40,Amna Saad,Meezan Bank-20310438,Bilal Nida,Bank Alfalah-83635936,68093.61,HBL Konnect,Deposit,0
TXN105485,2025-07-19 18:19:01,Fatima Nida,MCB-98950732,Zain Saad,MCB-23158007,47570.82,Easypaisa,Cash Withdrawal,0
TXN105486,2025-03-18 18:08:18,Hina Amna,Askari Bank-20428252,Shahid Hina,UBL-41627204,34917.1,Bank Transfer,Loan Repayment,0
TXN105487,2025-06-13 15:33:36,Ayesha Khan,Bank Alfalah-54472818,Bilal Khan,Askari Bank-93391239,15073.53,HBL Konnect,Bill Payment,1
TXN105488,2025-04-25 04:24:39,Ayesha Nida,Faysal Bank-33275085,Zara Yasir,UBL-21756793,70951.41,HBL Konnect,Money Transfer,0
TXN105489,2025-07-20 06:09:38,Shahid Hina,Meezan Bank-74481091,Hassan Noman,Sindh Bank-62852439,12321.17,UBL Omni,Loan Repayment,0
TXN105490,2025-03-30 16:10:20,Fatima Mehdi,Faysal Bank-43239901,Ali Bilal,MCB-97196070,81745.19,JazzCash,Money Transfer,0
TXN105491,2025-06-26 09:10:23,Hina Tariq,MCB-85596372,Imran Saad,UBL-29015550,59051.85,Easypaisa,Money Transfer,0
TXN105492,2025-04-18 23:08:34,Zain Shahid,HBL-10846576,Imran Amna,MCB-40511185,87310.04,HBL Konnect,Loan Repayment,0
TXN105493,2025-06-14 15:46:54,Imran Tariq,Askari Bank-11400878,Khan Hina,HBL-14853852,80013.77,Easypaisa,Deposit,0
TXN105494,2025-02-06 06:02:54,Ali Zara,Bank Alfalah-59564361,Zara Hina,UBL-49799135,87275.46,JazzCash,Cash Withdrawal,0
TXN105495,2025-05-08 09:40:09,Yasir Amna,Bank Alfalah-96624638,Amna Amna,UBL-42416267,65901.55,HBL Konnect,Money Transfer,0
TXN105496,2025-05-19 01:28:32,Amna Nida,MCB-81899883,Usman Tariq,UBL-51904121,13174.11,UBL Omni,Money Transfer,0
TXN105497,2025-03-19 02:53:18,Saad Imran,Askari Bank-35076366,Shahid Mehdi,Meezan Bank-78703252,80191.3,JazzCash,Deposit,0
TXN105498,2025-03-27 14:32:59,Yasir Bilal,UBL-79985161,Shahid Saad,UBL-23747054,20018.01,JazzCash,Deposit,0
TXN105499,2025-07-24 07:29:24,Bilal Amna,UBL-86512674,Fatima Imran,MCB-54757333,27777.99,UBL Omni,Cash Withdrawal,0
TXN105500,2025-07-11 19:50:27,Zara Shahid,Sindh Bank-20930914,Khan Ali,Faysal Bank-91476959,72853.23,JazzCash,Money Transfer,0
TXN105501,2025-02-01 13:24:05,Ali Noman,Faysal Bank-24463277,Ali Zara,MCB-73301246,58815.14,HBL Konnect,Deposit,0
TXN105502,2025-06-03 13:42:26,Amna Hassan,Faysal Bank-99575647,Ayesha Mehdi,Faysal Bank-66739450,43590.43,UBL Omni,Deposit,0
TXN105503,2025-07-20 14:12:28,Zain Saad,Bank Alfalah-86188882,Amna Ayesha,Askari Bank-86607024,15848.9,JazzCash,Bill Payment,0
TXN105504,2025-03-10 12:11:49,Tariq Noman,Bank Alfalah-82790761,Nida Ayesha,MCB-15572000,36393.92,Bank Transfer,Cash Withdrawal,0
TXN105505,2025-06-22 13:24:25,Hassan Nida,UBL-31064535,Usman Bilal,Meezan Bank-10482807,77077.77,Easypaisa,Money Transfer,0
TXN105506,2025-02-04 17:07:26,Ali Amna,Faysal Bank-20407247,Imran Bilal,Askari Bank-56652437,32553.8,UBL Omni,Money Transfer,0
TXN105507,2025-02-09 08:27:47,Fatima Hina,UBL-62412283,Khan Noman,HBL-10621007,79577.16,HBL Konnect,Loan Repayment,0
TXN105508,2025-02-13 03:49:03,Imran Noman,Faysal Bank-33096034,Ayesha Ahmed,UBL-39272602,63706.09,HBL Konnect,Bill Payment,0
TXN105509,2025-03-04 11:09:24,Ahmed Imran,Faysal Bank-57806143,Hina Saad,Meezan Bank-59486921,25024.83,UBL Omni,Loan Repayment,0
TXN105510,2025-06-03 16:43:12,Yasir Hassan,Bank Alfalah-76461431,Ayesha Khan,Bank Alfalah-94966647,75156.8,HBL Konnect,Bill Payment,0
TXN105511,2025-05-28 19:48:45,Hina Zara,Bank Alfalah-45211617,Ahmed Ali,Bank Alfalah-87534835,31901.15,UBL Omni,Bill Payment,0
TXN105512,2025-06-10 06:34:13,Imran Zara,Meezan Bank-41649004,Saad Zara,Faysal Bank-20214726,79639.31,UBL Omni,Cash Withdrawal,0
TXN105513,2025-06-08 17:06:15,Khan Khan,Faysal Bank-12354906,Usman Imran,Askari Bank-34828605,75484.94,JazzCash,Deposit,0
TXN105514,2025-06-04 00:04:42,Hina Hina,Meezan Bank-92030538,Imran Ahmed,Bank Alfalah-78335709,56997.5,JazzCash,Bill Payment,0
TXN105515,2025-05-08 12:33:22,Khan Amna,Bank Alfalah-51670207,Hina Ahmed,UBL-79438814,13668.69,Bank Transfer,Loan Repayment,0
TXN105516,2025-05-02 06:01:38,Ali Zara,Bank Alfalah-25894468,Zara Ali,Askari Bank-21405232,82946.73,Easypaisa,Loan Repayment,0
TXN105517,2025-04-17 18:17:17,Noman Usman,HBL-45769730,Noman Khan,Meezan Bank-27019498,47894.21,HBL Konnect,Cash Withdrawal,0
TXN105518,2025-04-25 03:53:21,Hassan Fatima,Faysal Bank-63433145,Zara Hassan,Bank Alfalah-56741945,71035.64,Bank Transfer,Cash Withdrawal,0
TXN105519,2025-07-11 23:37:13,Imran Bilal,HBL-97686816,Zara Bilal,Askari Bank-69222275,97025.89,Easypaisa,Deposit,0
TXN105520,2025-05-28 05:49:11,Shahid Noman,MCB-88202604,Zara Noman,Sindh Bank-31055972,7549.55,Bank Transfer,Cash Withdrawal,0
TXN105521,2025-03-14 00:56:45,Shahid Zain,Askari Bank-80437376,Ahmed Bilal,Meezan Bank-75541938,45234.82,JazzCash,Cash Withdrawal,0
TXN105522,2025-05-18 21:08:11,Yasir Saad,Sindh Bank-79520839,Shahid Noman,Askari Bank-99137431,69083.3,JazzCash,Deposit,0
TXN105523,2025-05-06 00:42:13,Zain Mehdi,UBL-60770395,Saad Ali,Faysal Bank-60485821,93868.25,Easypaisa,Cash Withdrawal,0
TXN105524,2025-05-26 00:16:01,Shahid Usman,Bank Alfalah-51538407,Ali Ali,MCB-27790585,16813.68,HBL Konnect,Bill Payment,0
TXN105525,2025-02-01 04:00:22,Zara Khan,Askari Bank-32111356,Mehdi Ahmed,Askari Bank-92915623,21735.79,HBL Konnect,Loan Repayment,0
TXN105526,2025-07-27 13:48:04,Zara Imran,Askari Bank-37172319,Zain Khan,MCB-19085045,97373.8,Easypaisa,Cash Withdrawal,0
